Protein_A	Protein_B	BioPlex_293T	BioPlex_HCT116	BioID_2018_2021	Mentha_20210802	HIunion	HIPPIE	recY2H_human	OpenCell	Corum	RBP_both	RBP_IP	RBP_SEC	Support_count	Uniprot_A	Uniprot_B
NEDD1	PFDN1	0	1	0	0	0	0	0	0	0	0	0	0	1	Q8NHV4	O60925
NRD1	PFDN1	0	0	0	1	0	0	0	0	0	0	0	0	1	O43847	O60925
PDRG1	PFDN1	1	1	0	0	0	0	0	0	0	0	0	0	2	Q9NUG6	O60925
PFDN1	PFDN2	1	1	0	1	0	1	0	0	1	0	0	0	5	O60925	Q9UHV9
PFDN1	PFDN4	1	1	0	1	0	1	0	0	1	0	0	0	5	O60925	Q9NQP4
PFDN1	PFDN5	1	1	0	1	0	1	0	0	1	0	0	0	5	O60925	Q99471
PFDN1	PFDN6	1	1	0	0	0	1	0	1	1	0	0	0	5	O60925	O15212
PFDN1	PPP1R12A	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	O14974
PFDN1	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	P67775
PFDN1	PRPF4	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	O43172
PFDN1	PRPS1	0	0	0	0	0	1	0	0	0	0	0	0	1	O60925	P60891
PFDN1	PSME1	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	Q06323
PFDN1	RIF1	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	Q5UIP0
PFDN1	ROCK2	1	0	0	0	0	0	0	0	0	0	0	0	1	O60925	O75116
PFDN1	RPL10	1	1	0	0	0	0	0	0	0	0	0	0	2	O60925	P27635
PFDN1	RPS28	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	P62857
PFDN1	SEC31A	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	O94979
PFDN1	SH3GL1	0	0	0	0	0	1	0	0	0	0	0	0	1	O60925	Q99961
PFDN1	SKP2	0	0	0	0	0	1	0	0	0	0	0	0	1	O60925	Q13309
PFDN1	SNRNP40	1	0	0	0	0	0	0	0	0	0	0	0	1	O60925	Q96DI7
PFDN1	SNX5	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	Q9Y5X3
PFDN1	TSN	0	0	0	0	0	1	0	0	0	0	0	0	1	O60925	Q15631
PFDN1	TUBA1A	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	Q71U36
PFDN1	TYMS	0	1	0	0	0	0	0	0	0	0	0	0	1	O60925	P04818
PFDN1	UGGT1	0	0	0	1	0	1	0	0	0	0	0	0	2	O60925	Q9NYU2
PFDN1	VBP1	1	1	0	1	0	1	0	0	1	0	0	0	5	O60925	P61758
PFDN1	WDR61	1	1	0	0	0	0	0	0	0	0	0	0	2	O60925	Q9GZS3
PFDN2	RUVBL2	0	1	0	0	0	1	0	1	1	0	0	0	4	Q9UHV9	Q9Y230
CSTF2	PFDN6	0	0	0	0	0	1	0	0	0	0	0	0	1	P33240	O15212
PFDN6	RUVBL2	0	0	0	1	0	1	0	1	0	0	1	0	4	O15212	Q9Y230
PGAM5	RANBP9	0	0	0	0	0	0	0	0	1	0	0	0	1	Q96HS1	Q96S59
PGK1	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P00558	P62750
PGK1	RUVBL2	0	0	0	0	0	0	0	0	0	0	0	1	1	P00558	Q9Y230
PHB	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P35232	P62750
DYNC1H1	PHB2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	Q99623
PHB2	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q99623	P62750
MCM2	PHC2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q8IXK0
PHF10	SMARCC1	0	0	0	1	0	1	0	1	1	0	0	0	4	Q8WUB8	Q92922
PHF5A	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	Q7RTV0	Q9Y230
PHF5A	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	Q7RTV0	Q92922
ANAPC2	PHF8	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9UJX6	Q9UPP1
ANAPC5	PHF8	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9UJX4	Q9UPP1
DLD	PHGDH	0	0	0	0	0	0	0	1	0	0	0	0	1	P09622	O43175
CCT2	PHKG2	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	P15735
CCT7	PHKG2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	P15735
DLD	PHKG2	0	0	0	0	0	1	0	0	0	0	0	0	1	P09622	P15735
FUS	PHKG2	0	0	0	0	0	1	0	0	0	0	0	0	1	P35637	P15735
PHKG2	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	P15735	P62829
PHKG2	RPL23A	0	0	0	0	0	1	0	0	0	0	0	0	1	P15735	P62750
PHKG2	RUVBL2	0	0	0	0	0	1	0	0	0	0	0	0	1	P15735	Q9Y230
EIF3A	PI4KB	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14152	Q9UBF8
PIGT	RANBP9	1	0	0	1	0	1	0	0	0	0	0	0	3	Q969N2	Q96S59
CCT2	PIH1D1	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	Q9NWS0
CCT7	PIH1D1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	Q9NWS0
DYNC1H1	PIH1D1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14204	Q9NWS0
EIF3A	PIH1D1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14152	Q9NWS0
EXOSC2	PIH1D1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q13868	Q9NWS0
FUS	PIH1D1	0	0	0	0	0	1	0	0	0	0	0	0	1	P35637	Q9NWS0
PIH1D1	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9NWS0	P67775
PIH1D1	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9NWS0	P62829
PIH1D1	RPL23A	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9NWS0	P62750
PIH1D1	RUVBL2	1	1	0	1	0	1	0	1	1	0	1	0	7	Q9NWS0	Q9Y230
PIN1	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	Q13526	P67775
DYNC1H1	PIN4	0	0	0	1	0	1	0	0	0	0	0	0	2	Q14204	Q9Y237
PIR	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	O00625	P67775
FUS	PLEC	0	0	0	1	0	1	0	0	0	0	0	0	2	P35637	Q15149
MCM2	PLK1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P53350
PLK1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P53350	P25788
DYNC1H1	PLRG1	0	0	0	0	0	0	0	0	1	0	0	0	1	Q14204	O43660
EXOSC2	PNN	0	0	0	0	0	1	0	0	0	0	0	0	1	Q13868	Q9H307
MCM2	POLA1	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	P09884
POLA1	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	P09884	P67775
POLD1	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	P28340	P67775
POLD1	RUVBL2	0	0	0	0	0	1	0	0	0	0	0	0	1	P28340	Q9Y230
POLR1A	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	O95602	Q9Y230
CPSF4	POLR1C	0	0	0	0	0	0	0	1	0	0	0	0	1	O95639	O15160
POLR1C	RUVBL2	0	0	0	0	0	0	0	1	0	0	0	0	1	O15160	Q9Y230
POLR2A	RUVBL2	0	0	0	1	0	1	0	1	0	0	0	0	3	P24928	Q9Y230
POLR2A	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	P24928	Q92922
POLR2E	RUVBL2	0	0	0	1	0	1	0	1	1	1	0	0	5	P19388	Q9Y230
POLR2H	RUVBL2	0	0	0	1	0	1	0	1	0	0	0	0	3	P52434	Q9Y230
POLR2K	RUVBL2	0	0	0	0	0	0	0	1	0	0	0	0	1	P53803	Q9Y230
POLR2L	RUVBL2	0	0	0	0	0	0	0	0	0	0	0	1	1	P62875	Q9Y230
POLR3E	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NVU0	Q9Y230
PON2	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q15165	Q9Y230
POP1	RPL23	0	0	0	0	0	0	0	0	0	0	0	1	1	Q99575	P62829
PPAT	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	Q06203	P67775
PPFIA1	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	Q13136	P67775
PPIA	RPL23A	0	0	0	0	0	1	0	0	0	0	0	0	1	P62937	P62750
PPIH	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O43447	Q9Y230
PPIH	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O43447	Q92922
PPM1F	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49593	P25788
COPB1	PPM1G	0	0	0	0	0	0	0	1	0	0	0	0	1	P53618	O15355
PPME1	PPP2CA	1	1	0	1	0	1	0	1	1	0	0	0	6	Q9Y570	P67775
DYNC1H1	PPP1CA	0	0	0	0	0	0	0	0	1	0	0	0	1	Q14204	P62136
PPP1CA	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	P62136	P67775
PPP1CA	RANBP9	0	0	0	1	0	1	0	0	0	0	0	0	2	P62136	Q96S59
PPP1CC	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	P36873	Q9Y230
ASUN	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9NVM9	P67775
CAD	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	P27708	P67775
CCT3	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	P49368	P67775
CCT4	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	P50991	P67775
CCT5	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	P48643	P67775
CCT6A	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	P40227	P67775
CCT8	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	P50990	P67775
CDK2	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P24941	P67775
CFL1	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P23528	P67775
EEF2	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	P13639	P67775
EIF4E	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P06730	P67775
EIF4EBP1	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	Q13541	P67775
ETF1	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P62495	P67775
FECH	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P22830	P67775
FGFR1OP	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	O95684	P67775
GOLGA2	PPP2CA	0	0	0	0	0	1	0	0	1	0	0	0	2	Q08379	P67775
NCKAP1	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y2A7	P67775
NELFA	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9H3P2	P67775
NHSL1	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	Q5SYE7	P67775
NXN	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	Q6DKJ4	P67775
PABPC1	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P11940	P67775
PACS1	PPP2CA	0	0	0	0	0	1	0	0	0	0	0	0	1	Q6VY07	P67775
POLR2A	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	P24928	P67775
POLR2B	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	P30876	P67775
POLR2C	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	P19387	P67775
POLR2D	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	O15514	P67775
POLR2E	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	P19388	P67775
POLR2K	PPP2CA	0	0	0	0	0	0	0	1	0	0	0	0	1	P53803	P67775
PPM1B	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	O75688	P67775
PPP2CA	PPP2CB	0	0	0	0	0	1	0	1	0	0	0	0	2	P67775	P62714
PPP2CA	PPP2R1A	1	1	0	1	0	1	0	1	1	0	0	0	6	P67775	P30153
PPP2CA	PPP2R1B	0	0	0	1	0	1	0	1	1	0	0	0	4	P67775	P30154
PPP2CA	PPP2R2A	0	0	0	1	0	1	0	1	1	0	0	0	4	P67775	P63151
PPP2CA	PPP2R5E	0	0	0	1	0	1	0	1	0	0	0	0	3	P67775	Q16537
PPP2CA	PPP4C	0	0	1	1	0	1	0	0	0	0	0	0	3	P67775	P60510
PPP2CA	PRKCD	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	Q05655
PPP2CA	PRKCI	0	0	0	0	0	1	0	0	0	0	0	0	1	P67775	P41743
PPP2CA	PSMC6	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P62333
PPP2CA	PSMD1	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	Q99460
PPP2CA	PSMD3	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	O43242
PPP2CA	RACGAP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	Q9H0H5
PPP2CA	RALA	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P11233
PPP2CA	RBL1	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P28749
PPP2CA	RP9	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	Q8TA86
PPP2CA	RPA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P27694
PPP2CA	RPA2	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P15927
PPP2CA	RPA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P35244
PPP2CA	SLMAP	0	0	0	1	0	1	0	1	0	0	0	0	3	P67775	Q14BN4
PPP2CA	SOD1	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P00441
PPP2CA	SPECC1	0	0	0	0	0	0	0	1	0	0	0	0	1	P67775	Q5M775
PPP2CA	SSB	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P05455
PPP2CA	STRIP1	0	0	0	1	0	1	0	1	1	0	0	0	4	P67775	Q5VSL9
PPP2CA	STRN	0	1	0	1	0	1	0	1	1	0	0	0	5	P67775	O43815
PPP2CA	STRN3	0	1	0	1	0	1	0	1	1	0	0	0	5	P67775	Q13033
PPP2CA	STRN4	0	0	0	1	0	1	0	1	1	0	0	0	4	P67775	Q9NRL3
PPP2CA	SUPT5H	0	0	0	0	0	0	0	1	0	0	0	0	1	P67775	O00267
PPP2CA	TBC1D4	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	O60343
PPP2CA	TBCD	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	Q9BTW9
PPP2CA	TCP1	0	0	0	1	0	1	0	1	0	0	0	0	3	P67775	P17987
PPP2CA	TIPRL	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	O75663
PPP2CA	TP53	0	0	0	0	0	1	0	0	0	0	0	0	1	P67775	P04637
PPP2CA	TRIM28	0	0	0	0	0	1	0	0	0	0	0	0	1	P67775	Q13263
PPP2CA	TRIP13	0	0	0	1	1	1	0	0	0	0	0	0	3	P67775	Q15645
PPP2CA	UBAP2	0	0	0	1	1	0	0	0	0	0	0	0	2	P67775	Q5T6F2
PPP2CA	UNG	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P13051
PPP2CA	VAC14	0	0	0	1	1	1	0	0	0	0	0	0	3	P67775	Q08AM6
PPP2CA	VCP	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P55072
PPP2CA	WDR61	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	Q9GZS3
PPP2CA	YWHAE	0	0	0	0	0	0	0	1	0	0	0	0	1	P67775	P62258
PPP2CA	ZFC3H1	1	0	0	1	0	1	0	0	0	0	0	0	3	P67775	O60293
CCT2	PPP2R4	0	0	0	1	0	0	0	0	0	0	0	0	1	P78371	Q15257
PPP2CA	PPP2R4	0	0	0	1	0	0	0	0	0	0	0	0	1	P67775	Q15257
MCM2	PPP4R2	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	Q9NY27
DYNC1H1	PPP6C	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14204	O00743
CCT2	PPT1	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	P50897
CCT7	PPT1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	P50897
DYNC1H1	PPT1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14204	P50897
FUS	PPT1	0	0	0	0	0	1	0	0	0	0	0	0	1	P35637	P50897
PPT1	RPL23A	0	0	0	0	0	1	0	0	0	0	0	0	1	P50897	P62750
CPSF4	PQBP1	0	0	0	0	0	0	1	0	0	0	0	0	1	O95639	O60828
FUS	PQBP1	0	0	0	0	0	0	0	0	1	0	0	0	1	P35637	O60828
DYNC1H1	PRC1	0	0	0	0	0	0	1	0	0	0	0	0	1	Q14204	O43663
CCT7	PRDX2	1	1	0	0	0	0	0	0	0	0	0	0	2	Q99832	P32119
MCM2	PRKAG1	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P54619
PRKAR2A	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P13861	P62750
PRKCD	RANBP9	0	0	0	1	0	1	0	0	0	0	0	0	2	Q05655	Q96S59
PRKCD	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	Q05655	P62829
PRKCD	RPL23A	0	0	0	0	0	1	0	0	0	0	0	0	1	Q05655	P62750
DYNC1H1	PRKDC	0	0	0	0	0	0	0	0	1	0	0	0	1	Q14204	P78527
MCM2	PRKDC	0	0	0	1	0	1	0	0	0	0	0	0	2	P49736	P78527
PPP2CA	PRKDC	0	0	0	1	0	1	0	0	0	0	0	0	2	P67775	P78527
PRKDC	RUVBL2	0	0	0	0	0	1	0	1	1	0	0	0	3	P78527	Q9Y230
FUS	PRMT1	0	0	0	1	0	1	0	0	0	0	0	0	2	P35637	Q99873
PRMT5	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	O14744	P62750
PRMT5	SMARCC1	0	0	0	1	0	1	0	0	1	0	0	0	3	O14744	Q92922
PFDN1	PRPF19	0	0	1	0	0	0	0	0	0	0	0	0	1	O60925	Q9UMS4
PRPF19	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9UMS4	P25788
PRPF19	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	Q9UMS4	Q9Y230
PRPF3	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O43395	Q9Y230
PRPF3	SEPT2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43395	Q15019
PRPF3	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O43395	Q92922
PRPF31	RANBP9	0	0	0	1	0	1	0	0	0	0	0	0	2	Q8WWY3	Q96S59
PRPF31	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	Q8WWY3	Q9Y230
PRPF31	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	Q8WWY3	Q92922
FUS	PRPF4	0	0	0	0	0	0	0	0	1	0	0	0	1	P35637	O43172
PRPF4	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O43172	Q9Y230
PRPF4	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O43172	Q92922
CCT2	PRPF40A	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	O75400
CCT7	PRPF40A	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	O75400
FUS	PRPF40A	0	0	0	0	0	0	0	0	1	0	0	0	1	P35637	O75400
PRPF40A	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O75400	Q9Y230
PRPF40A	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O75400	Q92922
PRPF6	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	O94906	P62750
PRPF6	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O94906	Q9Y230
PRPF6	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O94906	Q92922
CCT2	PRPF8	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	Q6P2Q9
CCT7	PRPF8	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	Q6P2Q9
DYNC1H1	PRPF8	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14204	Q6P2Q9
EIF3A	PRPF8	0	0	0	0	0	1	0	0	0	0	0	0	1	Q14152	Q6P2Q9
PRPF8	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	Q6P2Q9	P62829
PRPF8	RPL23A	0	0	0	0	0	1	0	0	0	0	0	1	2	Q6P2Q9	P62750
PRPF8	RUVBL2	0	0	0	0	0	1	0	1	1	0	0	0	3	Q6P2Q9	Q9Y230
PRPF8	SEPT2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q6P2Q9	Q15019
PRPF8	SMARCC1	0	0	0	0	0	1	0	0	1	0	0	0	2	Q6P2Q9	Q92922
MCM2	PRRC1	0	0	0	0	0	1	0	0	0	0	0	0	1	P49736	Q96M27
PRRC2A	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P48634	P25788
PSMA1	PSMA3	1	1	0	1	1	1	0	0	1	0	0	0	6	P25786	P25788
PSMA2	PSMA3	1	1	0	1	0	1	0	1	1	0	0	0	6	P25787	P25788
ACTN4	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	O43707	P25788
ALDOA	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P04075	P25788
ANP32A	PSMA3	0	0	0	0	0	0	0	0	1	0	0	0	1	P39687	P25788
ANP32B	PSMA3	0	0	0	0	0	0	0	0	1	0	0	0	1	Q92688	P25788
ATP5B	PSMA3	0	0	0	1	0	0	0	0	0	0	0	0	1	P06576	P25788
CKB	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P12277	P25788
CTPS1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P17812	P25788
DDX5	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P17844	P25788
DLAT	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P10515	P25788
EEF2	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P13639	P25788
ENO1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P06733	P25788
GAPDH	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P04406	P25788
HNRNPA2B1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P22626	P25788
HNRNPC	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P07910	P25788
HSP90AA1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P07900	P25788
HSP90AB1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P08238	P25788
HSP90B1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P14625	P25788
HSPA5	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P11021	P25788
HSPD1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P10809	P25788
LDHA	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P00338	P25788
MCM3	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P25205	P25788
MTHFD1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P11586	P25788
NCL	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P19338	P25788
NELFE	PSMA3	0	0	0	0	0	1	0	0	0	0	0	0	1	P18615	P25788
P4HB	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P07237	P25788
PGAM1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P18669	P25788
PGK1	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P00558	P25788
PKM	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P14618	P25788
PSMA3	PSMA3	0	0	0	1	1	1	0	0	0	0	0	0	3	P25788	P25788
PSMA3	PSMA4	0	0	0	1	0	1	0	1	1	0	0	0	4	P25788	P25789
PSMA3	PSMA5	1	1	0	1	0	1	0	1	1	0	0	0	6	P25788	P28066
PSMA3	PSMA6	0	0	0	1	1	1	0	0	1	0	0	0	4	P25788	P60900
PSMA3	PSMB1	1	1	0	1	0	1	0	1	1	0	0	0	6	P25788	P20618
PSMA3	PSMB2	1	1	0	1	0	1	0	0	1	0	0	0	5	P25788	P49721
PSMA3	PSMB3	1	1	0	1	0	1	0	0	1	0	0	0	5	P25788	P49720
PSMA3	PSMB4	1	1	0	1	1	1	0	0	1	0	0	0	6	P25788	P28070
PSMA3	PSMB5	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	P28074
PSMA3	PSMB6	0	0	0	0	0	1	0	0	1	0	0	0	2	P25788	P28072
PSMA3	PSMC1	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	P62191
PSMA3	PSMC2	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	P35998
PSMA3	PSMC3	0	0	0	1	0	1	0	1	1	0	0	0	4	P25788	P17980
PSMA3	PSMC4	0	0	0	1	0	1	0	1	1	0	0	0	4	P25788	P43686
PSMA3	PSMC5	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	P62195
PSMA3	PSMC6	0	0	0	0	0	1	0	0	1	0	0	0	2	P25788	P62333
PSMA3	PSMD1	0	0	0	1	0	1	0	1	1	0	0	0	4	P25788	Q99460
PSMA3	PSMD11	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	O00231
PSMA3	PSMD13	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	Q9UNM6
PSMA3	PSMD14	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	O00487
PSMA3	PSMD2	0	0	0	0	0	1	0	1	1	0	0	0	3	P25788	Q13200
PSMA3	PSMD3	0	0	0	0	0	1	0	1	1	0	0	0	3	P25788	O43242
PSMA3	PSMD4	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	P55036
PSMA3	PSMD6	0	0	0	1	0	1	0	1	1	0	0	0	4	P25788	Q15008
PSMA3	PSMD7	0	0	0	1	0	1	0	0	1	0	0	0	3	P25788	P51665
PSMA3	PSMD8	0	0	0	0	0	1	0	0	1	0	0	0	2	P25788	P48556
PSMA3	PSME1	0	0	0	0	0	1	0	0	1	0	0	0	2	P25788	Q06323
PSMA3	PSME2	0	0	0	0	0	1	0	0	1	0	0	0	2	P25788	Q9UL46
PSMA3	PSME3	0	0	0	0	0	1	0	0	1	0	0	0	2	P25788	P61289
PSMA3	PSME4	0	0	0	0	0	1	0	1	0	0	0	0	2	P25788	Q14997
PSMA3	PSMG1	0	0	0	0	0	1	0	1	0	0	0	0	2	P25788	O95456
PSMA3	PTBP1	0	0	0	1	0	1	0	0	0	0	0	0	2	P25788	P26599
PSMA3	PUF60	0	0	0	1	0	1	0	0	0	0	0	0	2	P25788	Q9UHX1
PSMA3	RAD23B	0	0	0	1	0	1	0	0	0	0	0	0	2	P25788	P54727
PSMA3	RBFOX2	0	0	0	1	1	1	0	0	0	0	0	0	3	P25788	O43251
PSMA3	RBM42	0	0	0	1	1	1	0	1	0	0	0	0	4	P25788	Q9BTD8
PSMA3	RFT1	0	0	0	1	0	1	0	0	0	0	0	0	2	P25788	Q96AA3
