PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P53297	PBP1	PBP1_YEAST	8	8	8	8	9	8	7	8	8	8	7	8	8	8	8	49479.56640625	56263.15234375	44139.78125	52156.9453125	56744.22265625	58570.7421875	41416.28125	50546.90234375	39926.62109375	60669.765625	70734.7265625	61947.0859375	47653.51953125	44338.66796875	49657.65625	10852.7	11736.3	9205.3	10913	12552.9	12287.3	5899.1	11047.9	8625.5	12404.9	13706.6	13431.4	9963	9299.7	9767.5
P53299	TIM13	TIM13_YEAST	3	2	3	3	1	3	3	3	3	3	3	2	3	3	3	53927.8125	33711.796875	10675.7646484375	35560.265625	NaN	66878.9453125	20845.55078125	61602.109375	61206.3359375	67226.421875	79382	49846.953125	89416.53125	32629.3671875	25211.2109375	11688.7	7684	2720.4	8942.4	1342.2	15041.9	5655.5	13451.1	13849	18039.5	17932.5	10105.3	19986.6	8196.8	5614.3
P53303	ZPR1	ZPR1_YEAST	12	10	11	11	8	12	11	10	10	10	11	9	11	11	11	75421.1015625	56037.09765625	55733.48828125	60377.2734375	60686.0546875	62895.72265625	60323.41796875	65843.7109375	85201.25	78499.1328125	72529.484375	55000.7421875	67446.7734375	62299.765625	59877.08203125	19238.7	11428.4	14373.4	13687.2	14090.4	14831.6	13618.5	15614.7	21294.2	18706.5	17398.2	12994.8	12594.1	14840.9	15980.6
P53305	RSM27	RT27_YEAST	4	4	2	4	9	8	2	2	3	5	8	3	9	6	9	20645.330078125	52036.8203125	NaN	25566.310546875	4308021	671865.375	16506.505859375	28476.060546875	26295.423828125	45397.2265625	811692	21926.890625	1700623.25	28362.630859375	1264226.25	8904	22627.5	8235.5	11029.3	2621565.1	417728.1	6122.7	8718.7	10379.2	24819.4	515881.9	15330	1142645.2	21375.9	776564.9
P53309	YAP1802	AP18B_YEAST	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	16273.41796875	NaN	20661.89453125	NaN	NaN	NaN	35140.5625	34204.171875	NaN	NaN	NaN	NaN	NaN	18235.923828125	15521.4599609375	1017.1	NaN	1291.4	0	NaN	NaN	2196.3	2137.8	NaN	NaN	NaN	NaN	NaN	1139.7	970.1
P53312	LSC2	SUCB_YEAST	19	16	19	20	16	19	15	16	17	18	19	18	19	19	16	222692.15625	199376.28125	155065.578125	270087.125	174628.609375	395121.0625	188005.984375	356585.3125	204905.234375	241558.703125	259350.703125	247966.984375	403431.25	214751.53125	180793.078125	61491.1	51685.8	44086.9	75299.6	49900.4	105948.6	50611.2	88938.2	57137.6	66947.3	70263	64793.3	115662.8	57886.3	50587.5
P53313	SDA1	SDA1_YEAST	19	18	22	21	19	18	19	17	15	16	15	16	18	20	21	70279.484375	94071.5546875	125701.109375	103117.0234375	131862.5625	48252.0234375	88778.234375	64981.34765625	52218.734375	48428.7265625	31460.4375	48149.1796875	43960.46875	76470.234375	94092.578125	29346.5	41857.9	52544.3	43218.8	53784.7	20954.4	38291.1	26329.8	21500.5	19385.5	15612.8	17972.4	345391.5	31321.4	38762.4
P53315	SOL4	SOL4_YEAST	2	0	0	0	0	0	1	1	2	0	2	0	1	1	0	23159.4765625	NaN	NaN	NaN	NaN	NaN	10376.923828125	NaN	20621.4375	NaN	28037.091796875	NaN	NaN	2765.6943359375	NaN	3463.6	NaN	NaN	NaN	NaN	NaN	1023.6	0	3172.5	NaN	4335.3	NaN	0	272.8	NaN
P53318	COQ6	COQ6_YEAST	2	1	2	2	2	2	1	1	0	1	1	0	2	2	2	8161.30517578125	NaN	23697.966796875	20717.546875	21235.279296875	17875.771484375	NaN	NaN	NaN	NaN	NaN	NaN	12853.2373046875	22149.861328125	16615.162109375	752.2	677.6	1703.4	1485.3	1520.2	1280.1	409.3	1047.6	NaN	703.5	578.6	NaN	1026.7	1615.5	1201.4
P53319	GND2	6PGD2_YEAST	3	0	0	0	0	0	1	0	3	0	3	0	0	1	1	61980.78515625	NaN	NaN	NaN	NaN	NaN	6180.7509765625	NaN	42501.83203125	NaN	45661.71484375	NaN	NaN	97400.9765625	NaN	7633.8	NaN	NaN	NaN	NaN	NaN	337.6	NaN	5468.2	NaN	7233.5	NaN	NaN	1691.2	1239.3
P53326	YGR266W	YG5L_YEAST	10	8	9	8	6	9	7	6	8	7	7	8	7	9	9	46864.29296875	38675.23046875	71465.109375	51811.29296875	42512.39453125	49248.01171875	55797.0859375	52654.75390625	46541.4609375	30172.966796875	25122.4140625	27160.0234375	46006.1015625	61722.02734375	43582.68359375	7243	5100.7	9047.9	7312.2	5084.9	6892.8	6593.9	6343.5	6636.5	4290.4	3533.1	4021.5	6052.6	9375.3	6016.2
P53327	SLH1	SLH1_YEAST	6	5	8	7	6	6	5	6	4	4	2	5	4	7	7	60944.578125	46577.703125	53885.37109375	39915.30078125	100176.90625	38356.0859375	64878.44140625	40438.4609375	47889.4296875	16679.794921875	34531.8125	29332.25390625	50505.05078125	53604.984375	57541.6328125	1586.9	1625.1	1926	1862.3	2752.7	1904.9	1958.4	1760.7	1253.4	1163	980.4	1094.2	1767.6	1985.4	1864.2
P53330	RTT102	RT102_YEAST	6	4	10	6	10	5	10	6	5	6	5	9	8	3	6	17867.755859375	20818.19921875	96594.40625	18698.185546875	443255.03125	14352.09765625	278656.90625	16283.9501953125	17193.52734375	12243.0888671875	23789.06640625	206952.390625	73673.7578125	10344.4375	16039.578125	11847.4	9366.5	80748.2	10690.4	394869.6	7493.3	254139.7	10339.1	6627.4	16149	13214.3	179167.5	60221.3	2945.8	9579.6
P53332	CAB4	COAD_YEAST	2	2	3	2	2	2	3	2	3	2	2	2	2	3	3	33859.90625	28793.119140625	38932.8125	46014.78515625	29813.0625	37403.14453125	40678.66015625	41987.96875	33907.875	49624.8515625	61169.34375	35380.16015625	46425.671875	52528.7890625	47564.62109375	3447.5	3040.9	3850.1	4326.7	2868.4	3828	4066.8	3855.8	3337.9	4820.7	5758.3	3750.5	4452.4	5279.8	4687.3
P53335	PXR1	PXR1_YEAST	7	5	7	6	7	6	4	6	4	5	5	6	6	6	6	43145.97265625	47828.51171875	47679.48046875	38864.875	59978.08203125	17661.744140625	34464.01171875	25442.849609375	18126.8828125	18771.19921875	9545.583984375	21637.25	14358.9306640625	20900.470703125	22584.255859375	33298.8	20584.6	33001.8	25431.4	44993.7	11941.5	10828.3	13676.8	6312.3	11935.5	6895.8	14197.1	10110	12383.1	16293
P53336	YGR283C	YG5X_YEAST	1	2	2	2	2	2	2	2	1	1	0	1	2	2	2	NaN	8046.50634765625	14460.8359375	10778.322265625	11254.560546875	6311.25830078125	NaN	4448.8203125	NaN	NaN	NaN	8048.24169921875	NaN	4461.46923828125	NaN	3197.7	1722.6	3377.8	2034.3	3020	1210.7	2276.2	900.1	681.3	858.8	NaN	1203.7	954.4	896.5	1394.3
P53337	ERV29	ERV29_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	132281.203125	102851.125	111122.421875	152386.03125	131922.0625	138654.203125	95965.265625	107211.5390625	111484.546875	195641.234375	144855.765625	131670.65625	94176.2265625	110374.078125	119256.1640625	11704.4	9131.2	8004.9	12691	14386.1	11638.8	6699	11957	6507.6	14155	12056.9	13704	8448.9	9098.1	9639.8
P53378	TUB4	TBG_YEAST	14	5	9	6	5	11	10	15	8	14	5	5	7	9	14	179707.171875	14230.783203125	18010.8125	8844.7666015625	20955.71484375	112661.4921875	22093.33203125	496810.625	18066.306640625	224204.96875	57129.12890625	15477.1474609375	12445.216796875	8990.6123046875	244586.84375	105659.6	3692.1	5996.5	1781.9	3319.6	51385.2	7808	312448.7	4904.8	142684.2	4444	5008.1	2161.5	2724.7	105262.5
P53388	DIP5	DIP5_YEAST	2	2	1	2	0	2	2	2	1	2	2	0	0	2	2	90723.75	107622.2265625	49996.765625	54953.52734375	NaN	61260.15234375	56885.60546875	77159.8125	55443.484375	53880.67578125	58286.39453125	NaN	NaN	67041.5703125	16634.6015625	3007.4	3502.7	2172.2	2242.8	NaN	3789	3243.2	2873.5	2408.8	2848	2618.7	NaN	NaN	3593.6	1975.8
P53507	TOM7	TOM7_YEAST	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	NaN	NaN	22206.685546875	55477.2265625	29449.94140625	56809.37890625	NaN	67577.84375	NaN	26351.41015625	10697.4619140625	50782.4609375	NaN	NaN	11380.4580078125	0	0	5551.7	13869.3	7362.5	14202.3	NaN	16894.5	NaN	6587.9	2674.4	12695.6	0	NaN	2845.1
P53540	SPC98	SPC98_YEAST	10	1	1	2	0	7	2	10	1	10	0	1	0	2	10	80936.7578125	NaN	14296.751953125	NaN	NaN	42485.5	NaN	236053.90625	NaN	187794.3125	NaN	NaN	NaN	4674.76416015625	110015.5	8065	178.4	572.6	258.3	NaN	3712.8	384.6	23897.2	157.4	17302.4	NaN	211.3	NaN	187.2	11310.2
P53549	RPT4	PRS10_YEAST	15	14	17	17	14	17	17	15	14	16	15	16	15	17	15	75637.421875	69658.015625	96614.6484375	101936.8203125	61178.828125	85960.109375	89349.25	84773.59375	61718.55078125	60575.1953125	75602.703125	71763.078125	62025.59765625	72791.5703125	59070.6328125	50406.3	41632.4	66438.3	71627.7	44133.1	57578.7	60559.2	55713.9	39671.9	44832.8	49209.2	48804.3	47152.8	53325	40177
P53550	DCP2	DCP2_YEAST	5	4	6	5	4	4	4	3	4	6	4	4	5	5	5	39117.40625	71785.484375	64451.61328125	63661.82421875	65232.796875	36223.86328125	36502.3671875	29477.857421875	32389.140625	26816.83984375	12947.7890625	28642.947265625	45865.19921875	59310.02734375	71054.8984375	2278.8	4316.2	4247.9	3944.4	3896.1	2247.3	2244.6	1682.1	1947.4	1844.6	712.3	1603.7	2682.5	4132.6	4482.1
P53551	HHO1	H1_YEAST	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	111326.4921875	93025.953125	79966.7578125	106937.3203125	134011.359375	83145.28125	111140.75	81233.2734375	102384.953125	47423.41796875	60720.6875	60059.921875	86733.25	85422.875	82252.96875	38925.7	32389.5	25792.5	38391.7	48831.3	28600.4	33966.4	29552.8	35182.8	18115	22706.1	24792.1	31386	26673	28014
P53598	LSC1	SUCA_YEAST	10	10	11	11	11	11	11	11	11	11	11	11	11	11	11	419932.78125	386590.6875	343069.96875	479560.09375	367711.4375	620924.0625	345431.59375	537658.6875	363255.90625	434660.09375	482347.90625	437221.75	573435.875	424324.8125	371822.78125	126280.5	117583.4	107289.4	152789.9	120049.7	195025.8	101977.1	171893.1	117233.3	137207	148034.8	140379.8	188797.9	142496.1	114547.8
P53600	RET3	COPZ_YEAST	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	NaN	NaN	44535.421875	NaN	NaN	77088.0625	NaN	NaN	NaN	NaN	76797.25	NaN	NaN	53518.609375	NaN	11915.9	13319.7	9344	13620.2	8748.2	17024.7	10477.9	10174.7	10420.6	18714.4	16272.2	17121.2	14351.5	12073.5	10092.1
P53615	NCE103	CAN_YEAST	4	3	5	5	4	5	3	2	3	5	3	5	4	5	5	36675.9921875	NaN	32387.6640625	31761.189453125	NaN	39720.77734375	25026.119140625	NaN	27499.75390625	19557.63671875	39262.42578125	34114.34375	30175.861328125	31977.046875	28125.5078125	13680.7	9361.6	11354.9	12401.8	11255.4	14755.4	5879.8	6131.9	13919.5	7742.7	1570.9	11890.7	8466.6	11542.7	12438.3
P53617	NRD1	NRD1_YEAST	5	4	5	5	2	5	3	4	4	4	4	5	4	5	5	36574.6015625	31745.666015625	34161.6875	26788.228515625	30750.125	33255.1484375	41325.5078125	35841.140625	34446.91796875	44581.4921875	38586.515625	45526.15625	43738.5703125	33738.6953125	38316.59765625	5684.3	4374.5	5349.7	4673.5	2805.3	5062.9	4232.2	4645	4204.4	5829.8	5005.5	5682.3	4992.1	5489.6	6020.6
P53622	COP1	COPA_YEAST	51	44	53	52	50	49	53	48	46	48	45	49	51	53	51	306060.25	274845.46875	406351.28125	319103.9375	321459.9375	224028.3125	371641.375	280867.625	245817.828125	214729.109375	187873.265625	238958.609375	238061	303178.28125	318865.0625	88009.3	78067.8	116788.9	93208.7	94299.8	66125.5	108869.4	83927.2	70021.2	62619	55035.1	69412.2	71002.5	90147.2	94358
P53628	SNF12	SNF12_YEAST	6	1	27	4	32	0	31	5	0	5	3	30	25	5	3	17888.240234375	NaN	221266.640625	15025.12890625	1056331.25	NaN	610186.25	15827.0361328125	NaN	38744.40625	19953.99609375	499757.625	151666.21875	18716.2890625	16127.6298828125	1022.5	446.7	45363.7	556.4	322979.8	NaN	190469.3	1011.6	NaN	5679.6	577.2	119372	31542.7	4021.7	256.2
P53629	ARE2	ARE2_YEAST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	128107.1953125	129356.046875	139747.6875	167198.40625	130164.8203125	182083.859375	131392.09375	145812.046875	191702.59375	151845.296875	134474.40625	144135.109375	171459.640625	169779.9375	148182.890625	4575.3	4619.9	4991	5971.4	4648.7	6503	4692.6	5207.6	6846.5	5423	4802.7	5147.7	6123.6	6063.6	5292.2
P53633	YIP3	PRA1_YEAST	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	46315.24609375	62140.546875	24763.052734375	75622.0546875	54966.16015625	60927.99609375	35997.41015625	62577.53515625	80795.1484375	109933.3203125	108491.640625	103113.84375	83917.2421875	48004.390625	47094.58984375	13221.8	15059.6	5438.6	21226.8	12505.1	17420.1	9708.5	17183.2	22665.6	29823.4	30857.5	28872	24003.9	13300.8	13167.3
P53691	CPR6	PPID_YEAST	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	253551.40625	177089.5	128162.15625	112960.34375	120468.859375	149534.84375	152834.984375	158760.203125	274164.34375	184975.296875	236282.921875	156324.71875	178439.65625	150354.890625	149807.25	75115.7	60978.2	37276.3	38398	37809.9	50263.9	50856.9	56188.9	82723.5	71868.5	82128.5	50059.9	51837.2	48874.5	46865.5
P53721	RCF2	RCF2_YEAST	4	4	4	4	3	4	4	4	4	4	3	3	3	4	3	110336.34375	121856.03125	169168.296875	148271.40625	113282.28125	111224.25	159378.453125	181217.015625	79848.078125	71973.9609375	73085.0234375	88356.3671875	102121.171875	103283.046875	100296.625	29712.2	29229.6	40726.7	33948.1	30345.1	27915.2	47959.5	42554.1	19193.4	16940.5	15321.5	20028.1	25282.7	28437.2	24357
P53723	YNR021W	YN8B_YEAST	10	10	10	10	9	10	10	9	9	10	10	10	10	10	10	118840.1171875	102322.75	149176.8125	127397.328125	140453.359375	91422.9765625	117090.28125	93340.171875	92311.34375	100563.109375	60236.921875	99070.53125	105135.8515625	148605	131893.21875	35673.6	29787.8	42659.7	37156.4	37148.6	26462.6	32983.1	25087.6	25049.7	30677.3	17933.4	29562.9	58392.3	37275.4	36937.5
P53729	YNR029C	YN8H_YEAST	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	48196.75390625	31677.52734375	81503.4609375	79688.1640625	65714.8984375	66208.625	87897.6171875	70225.0859375	45893.3515625	53121.0703125	NaN	67140.7421875	46414.85546875	94959.375	57869.4375	2295.1	1508.5	3881.1	3794.7	3129.3	3152.8	4185.6	3344.1	2185.4	2529.6	NaN	3197.2	2210.2	4521.9	2755.7
P53730	ALG12	ALG12_YEAST	1	2	2	2	1	3	3	1	0	3	2	3	3	3	3	NaN	NaN	19366.74609375	23493.009765625	NaN	11815.58203125	10086.5166015625	32194.794921875	NaN	NaN	15516.5927734375	NaN	12091.6982421875	19357.755859375	12075.3662109375	678.4	2631.8	667.8	810.1	794.8	6299.6	1177	1110.2	NaN	4963.6	535.1	0	3000.8	2243.3	1963.2
P53731	ARC35	ARPC2_YEAST	9	8	9	8	9	9	8	8	8	8	8	9	8	8	8	144336.46875	166209.859375	179347.984375	156520.3125	160166.53125	153085.78125	200826.265625	180291.234375	146837.765625	117701.890625	133544.265625	125685.140625	151334.375	177728.40625	146489.28125	47114.8	50769.7	56379	46237.4	44541.8	44224.7	55478.9	55511.9	40632.9	35431.3	42292.4	35175.5	43089.9	49507.6	42987.9
P53732	MRPS12	RT12_YEAST	6	6	5	7	8	8	5	4	4	5	7	4	8	6	8	78239.59375	144298.671875	87644.1015625	72051.5546875	2410004.25	447043.21875	64499.0390625	120330.8515625	75590.7890625	69251.7109375	456132.96875	65284.91796875	1069295.75	77068.640625	776370.6875	47882.8	82656.2	44441.2	50340.4	1318347.5	261055.7	44355.2	64943.7	45220.3	43265.2	254641.3	34752.9	619146.1	42333.8	425681
P53733	RSM19	RT19_YEAST	6	4	5	3	8	8	2	6	3	6	7	6	8	7	8	38874.10546875	56083.390625	14772.451171875	53419.83203125	5761762.5	791073.375	56551.26171875	33830.54296875	25419.06640625	80479.1171875	1077021.375	68525.34375	2181235.75	49488.3125	1710393.375	16383	29462.7	8440.9	22036.8	3002619.8	452131.2	15520.5	21610.9	13305.3	41829.4	554163	36233.8	1172974	22554.3	934543.3
P53734	DBP6	DBP6_YEAST	2	2	2	2	3	2	3	2	3	2	2	2	1	3	3	32022.009765625	NaN	32854.69140625	25874.1640625	43974.32421875	42714.96875	28183.705078125	25710.953125	28867.115234375	49398.4921875	18241.767578125	24397.533203125	NaN	44027.5	30237.11328125	1477.5	617.3	1514.4	1232	2592.9	1966.8	1681.1	1185.7	1328.3	2399.7	1008.6	1186.7	786.8	2482.3	1463
P53736	YNR040W	YN8O_YEAST	3	2	3	3	3	2	3	2	3	3	1	3	2	2	3	52369.4140625	NaN	79648.03125	88329.015625	107247.9921875	33492.0234375	49314.171875	49341.359375	36908.76171875	26295.537109375	NaN	49507.109375	49344.09375	76114.546875	72301.828125	7995.8	4494	11274.2	13992.1	17576.2	6064.8	9590.5	7202.8	6598	4257.6	1875.4	6997.7	6933.3	10946	12376.8
P53738	TRM112	TR112_YEAST	2	1	2	1	2	2	0	2	2	2	2	2	2	2	2	NaN	17593.990234375	15155.328125	21801.166015625	NaN	NaN	NaN	24749.015625	3355.119384765625	10357.7392578125	35195.7890625	31714.904296875	11390.7666015625	NaN	16562.912109375	0	2513.4	2165	3114.5	0	0	NaN	3535.6	479.3	3263.5	5028	4530.7	3403.6	0	2366.1
P53742	NOG2	NOG2_YEAST	26	25	26	26	24	23	27	23	25	26	22	27	25	27	27	208731.578125	229131.5	274733.625	235164.296875	330226.375	112891	230440.21875	164360.390625	157285.84375	129192.0703125	102888.421875	147547.375	129252.6015625	180072.921875	219334.640625	122116.4	121166.3	149687.8	130788	172305.4	61711.2	134655.5	92833.1	90736.5	72183.2	53949.8	84056.6	72385.7	103788.6	125461.1
P53746	FRE4	FRE4_YEAST	7	5	7	7	5	7	6	6	6	6	6	7	6	7	7	85595.3515625	60396.296875	131808.640625	82131.9765625	139681.59375	57355.984375	146404.359375	86971.046875	51990.48828125	56806.41796875	41338.1328125	65709.3203125	49579.11328125	67787.75	70711.234375	11190.1	7797	18544.4	11559.2	60083.2	8851.6	21950	12592.1	7151.3	7737.4	18352.9	8843.9	4722.6	10469	11016.2
P53829	CAF40	CAF40_YEAST	1	0	2	1	0	1	0	0	0	2	1	0	0	2	2	8442.2734375	NaN	18454.78515625	16668.541015625	NaN	10459.4130859375	NaN	NaN	NaN	9207.640625	16464.16015625	NaN	NaN	15301.9541015625	12660.8203125	523.8	NaN	2241.9	1034.1	NaN	577.6	NaN	NaN	NaN	1060.2	1021.5	NaN	NaN	1803.3	1486.4
P53834	HCH1	HCH1_YEAST	7	6	6	7	4	7	3	6	6	7	7	7	6	5	6	226284.109375	184798.390625	75153.765625	143014.296875	156817.640625	201755.890625	92166.3046875	175446.234375	222733.203125	286303.15625	286929.09375	304915.1875	198889.875	135455.09375	154087.875	70243.9	56197.6	22877.7	44711.9	44155.4	62539.4	25253.9	57063.5	69044.3	90766.5	87909.3	96032.9	63861.7	39337.7	44680.9
P53839	GOR1	GOR1_YEAST	5	4	5	5	3	6	5	5	6	5	5	5	6	5	5	75327.4375	38190.39453125	22887.69921875	43051.8828125	22975.822265625	67433.8828125	30895.470703125	57438.19921875	92432.34375	38629.11328125	100913.34375	29547.021484375	65419.890625	42722.4296875	25236.525390625	18898	7526.3	6081.7	10572.6	3479.9	18879.4	7291	13181.7	26176	10086.8	25606.1	7378.5	16946.2	10416.9	6491.7
P53847	DSL1	DSL1_YEAST	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	NaN	NaN	15383.900390625	46404.55078125	NaN	20324.078125	NaN	17751.486328125	NaN	NaN	24697.02734375	NaN	NaN	30766.501953125	28105.908203125	NaN	NaN	349.6	1054.6	NaN	461.9	NaN	403.4	NaN	0	561.3	NaN	NaN	699.2	638.8
P53849	GIS2	GIS2_YEAST	9	8	10	10	8	10	9	9	10	10	10	9	9	10	9	178606.71875	209144.59375	88431.71875	182181.265625	163077.015625	225933.1875	101744.671875	173970.53125	168610.109375	253317.21875	253995.796875	265256.5	191672.5625	117679.0625	112036.609375	100614.1	114432.2	48853.3	102744.2	90914.8	126188.5	56216.7	105668.7	99284.2	145860.8	150720.5	147642.6	110262.6	68024.6	64857.8
P53852	YNL247W	SYC_YEAST	14	12	13	14	11	13	14	11	12	13	13	14	14	14	14	46256.8671875	50380.90625	48326.4375	45742.96484375	49809.82421875	55012.28515625	47462.90625	59931.01953125	64530.703125	72165.3515625	61809.1015625	72315.828125	56963.890625	52452.12890625	53307.9296875	14586.3	12777.4	15234.9	14788.3	13132.5	16578.4	14595.7	15385.5	17147.2	22074.4	17620	21281.7	17978.9	17189.5	16255
P53858	BNI4	BNI4_YEAST	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	24728.40234375	22502.53125	29629.80078125	26891.001953125	NaN	15962.1552734375	13765.9052734375	NaN	NaN	29377.599609375	NaN	10292.814453125	NaN	17840.33203125	22734.1796875	494.6	450.1	592.6	537.8	650.9	319.2	275.3	NaN	NaN	587.6	NaN	205.9	NaN	356.8	454.7
P53859	CSL4	CSL4_YEAST	19	19	10	10	19	18	11	19	7	11	11	9	9	10	10	781505.8125	1228779.75	26598.49609375	36719.828125	1253401.5	222791.671875	33824.19921875	569929.125	32761.283203125	53959.39453125	44955.03515625	62407.96875	48656.26953125	35297.11328125	24545.765625	351472.2	539001.9	7293.7	9622.5	551320.1	101540.8	9624	253860	6943.1	17162.1	15624.9	15942.3	14355	8533.5	7992.3
P53860	PDR16	PDR16_YEAST	6	5	6	5	6	6	5	6	6	6	4	5	5	6	6	39243.6875	40523.48046875	42884.34375	21391.328125	41245.9140625	37377.33203125	46264.6953125	43182.078125	59549	60645.72265625	49164.140625	37518.34375	46143.875	40680.83984375	40065.0703125	8831.7	8664.1	11094	5317.8	10708.5	9955.2	9661.9	9093.7	15311.1	15389.6	9133.1	7947.1	9968.7	10830.4	10757
P53865	CNM67	CNM67_YEAST	4	0	2	0	0	3	0	5	0	4	0	0	0	0	5	38512.41015625	NaN	2929.44677734375	NaN	NaN	10839.697265625	NaN	108635.140625	NaN	48037.546875	NaN	NaN	NaN	NaN	19284.21875	4056.8	NaN	189.2	NaN	NaN	1168.4	NaN	13648.8	NaN	4537.1	NaN	NaN	NaN	NaN	2319.1
P53868	ALG9	ALG9_YEAST	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	73960.125	66339.1796875	95977.5	91710.5	73547.5546875	104569.46875	85779.3984375	94147.4921875	75287.5	66477.1953125	53795.0234375	72998.09375	107411.1171875	100247.84375	70323.7265625	13487.3	10610.6	16660.3	16037.4	12417.8	19343.8	16439.2	16442.4	12803.8	11607.9	9433.4	11694	18621.8	18516.3	13280
P53874	UBP10	UBP10_YEAST	2	2	2	2	2	1	2	2	2	2	0	2	2	2	2	NaN	NaN	21090.9921875	35409.125	54708.73046875	28972.044921875	38981.50390625	NaN	NaN	20978.646484375	NaN	27010.03515625	45964.25390625	30173.451171875	44924.57421875	2316.1	2006.9	1254.3	2126.2	3173.4	728.4	2547.7	1824.9	1977	1218.4	NaN	1721.7	3310.6	1855.6	2781.7
